Product name,Description,Slug,SKU,Auto Generate SKU,Categories,Status,Is featured?,Brand,Product collections,Labels,Taxes,Images,Price,Product attributes,Import type,Is variation default?,Stock status,With storehouse management,Quantity,Allow checkout when out of stock,Sale price,Start date sale price,End date sale price,Weight,Length,Wide,Height,Cost per item,Barcode,Content,Tags,Vendor
Dug Dug Adjustable Cushion Backrest with Carrier for Royal Enfield Interceptor 650,"Product description

Dug Dug – The thump that binds….
Specially designed Backrest for Interceptor and Continental GT 650,-Made with good quality metal and foam cushion for stable strong body and comfortable sitting experience.
The backrest advances the sitting and ride experience for the back sitter in long hilly area rides.-The backrest is designed specially for the Himalayan bikes Interceptor and Continental GT, for more comfort in off-type roads.
The stylish backrest make your bike look great and more comfortable and an eye-catcher for everyone.
Heavy Metal Harley Style Adjustable Cushion Backrest with Carrier, Pillion Back Rest Cushion Support Compatible for ROYAL ENFIELD INTERCEPTOR 650 CONTINENTAL 650.Prevents Pressure ,Injuries and Ensures a Longer, More Enjoyable Ride Without any Pain. Fits As Per Vehicle Make Model Enhances Overall Looks of the Vehicle Gives Pillion Comfortable Cushioned Back Support on Long Distances.Structure of Backrest Made up of Aluminum Alloy.Covered with Good Quality Cushion Finished with Beautiful Rexine Leather. Enhances Overall Looks of the Vehicle and Makes It more Appealing.It Help to Make Pillion Rider Feel More Safe and Back Cushion Make Sure the Each Ride is a Fun Ride.





Weight
3.0 kg",-,DUGDUG-758,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/07/Backrest-Royal-Enfield-Classic-Interceptor-Thunderbird-Jawa-2-510x362.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/07/Backrest-Royal-Enfield-Classic-Interceptor-Thunderbird-Jawa.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/07/Backrest-Royal-Enfield-Classic-Interceptor-Thunderbird-Jawa-1-510x816.jpg']","₹2,999.00",-,-,-,-,-,-,-,"₹1,850.00",-,-,-,-,-,-,-,-,-,-,-
Leatherite Wrap Back Rest for Royal Enfield,"Leatherite Wrap Back Rest for Royal Enfield Classic, Electra, Standard. Heavy Quality PU COATED material with long durability and strong support.




Weight
0.85 kg",-,DUGDUG-672,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/06/Royal-Enfield-Back-Rest-3-510x412.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/06/Royal-Enfield-Back-Rest-5-510x383.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/06/Royal-Enfield-Back-Rest-3-510x412.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/06/Royal-Enfield-Back-Rest-6-510x383.jpg']",₹999.00,-,-,-,-,-,-,-,₹499.00,-,-,-,-,-,-,-,-,-,-,-
Back Rest with Rope for Royal Enfield,"Weight
1.0 kg",-,DUGDUG-671,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/06/Royal-Enfield-Back-Rest-10-510x699.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/06/Royal-Enfield-Back-Rest-7-510x581.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/06/Royal-Enfield-Back-Rest-9-510x680.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/06/Royal-Enfield-Back-Rest-8-510x430.jpg']",₹999.00,-,-,-,-,-,-,-,₹499.00,-,-,-,-,-,-,-,-,-,-,-
Back Rest for Royal Enfield PU COATED,"Weight
1.0 kg",-,DUGDUG-670,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/06/Royal-Enfield-Back-Rest-2-510x339.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/06/Royal-Enfield-Back-Rest-510x680.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/06/Royal-Enfield-Back-Rest-1-510x383.jpg']",₹999.00,-,-,-,-,-,-,-,₹550.00,-,-,-,-,-,-,-,-,-,-,-
New Back Rest for Royal Enfield,"• Direct Fit
• Comfortable Cushion Back Seat
• Heavy Quality
• 15 Days ‘Dug Dug’ Replacement Warranty




Weight
1.0 kg",-,DUGDUG-535,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/12/IMG-20181207-WA0018-510x510.jpg'],"₹1,399.00",-,-,-,-,-,-,-,₹950.00,-,-,-,-,-,-,-,-,-,-,-
Royal Enfield Back Rest PU COATED,"Weight
0.5 kg",-,DUGDUG-428,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1072539765-scaled-510x460.jpg'],₹999.00,-,-,-,-,-,-,-,₹499.00,-,-,-,-,-,-,-,-,-,-,-
Stock Type Back Rest for Thunderbird and TBTS X – Black,"• Direct Fit
• Heavy Quality
• Comfortable Cushion Back Seat
• 15 Days ‘Dug Dug’ Replacement Warranty",-,DUGDUG-168,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/09/1105856222.jpg'],₹850.00,-,-,-,-,-,-,-,₹850.00,-,-,-,-,-,-,-,-,-,-,-
Stock Back Rest for Royal Enfield Standard – Black,"• Direct Fit
• Heavy Quality
• 15 Days ‘Dug Dug’ Replacement Warranty",-,DUGDUG-169,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/09/1105854680-510x510.jpg'],₹279.00,-,-,-,-,-,-,-,₹279.00,-,-,-,-,-,-,-,-,-,-,-
Rear Carrier for Classic 350 – Free Shipping – Himalayan Type,-,-,DUGDUG-170,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/09/1091346950-scaled-510x529.jpg'],₹599.00,-,-,-,-,-,-,-,₹599.00,-,-,-,-,-,-,-,-,-,-,-
New Capsule Type Backrest Support Pillion Rest for – Royal Enfield Classic All Models,"• Direct Fit
• Heavy Quality
• 15 Days ‘Dug Dug’ Replacement Warranty",-,DUGDUG-171,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/09/1144863575-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/09/4_40722098-e616-4193-bb50-8bab76b7553c_grande-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/09/3_7a135cef-9b1c-4174-9285-0ec1607ac9bf_grande-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/09/2_c4bb3736-53cb-4934-849e-50d816d13eb7_grande-510x510.jpg']",₹599.00,-,-,-,-,-,-,-,₹599.00,-,-,-,-,-,-,-,-,-,-,-
