Product name,Description,Slug,SKU,Auto Generate SKU,Categories,Status,Is featured?,Brand,Product collections,Labels,Taxes,Images,Price,Product attributes,Import type,Is variation default?,Stock status,With storehouse management,Quantity,Allow checkout when out of stock,Sale price,Start date sale price,End date sale price,Weight,Length,Wide,Height,Cost per item,Barcode,Content,Tags,Vendor
Royal Enfield Headlight Grill Set for Classic 350 Electra Standard – Inner and Outer Rim,"Weight
0.5 kg",-,DUGDUG-699,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/06/Grill-Sets-256x294-1.jpeg'],₹699.00,-,-,-,-,-,-,-,₹499.00,-,-,-,-,-,-,-,-,-,-,-
LED Headlight grill for Royal Enfield,"LED Headlight grill for Royal Enfield




Weight
0.6 kg",-,DUGDUG-207,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1063776372-510x503.jpg'],₹499.00,-,-,-,-,-,-,-,₹499.00,-,-,-,-,-,-,-,-,-,-,-
Heavy Shade Grill Set for Royal Enfield Standard 350 (Set of 8) – Free Shipping,"Vehicle Compatibility: Royal Enfield Bullet Classic 350, 500, Chrome, Desert Storm
This Royal Enfield light grills made from premium quality metal, Safety Royal Enfield Headlight Glass and Indicator glass, and Tail light Glass
Easy installation (install by professional) Made from Aluminium Alloy Die Casting light and good quality
Safety Royal Enfield Headlight Glass and Indicator glass, and Tail light Glass
material of base is which makes it very long durable and enhance look of vehicle





Weight
1.0 kg",-,DUGDUG-208,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1143556571.jpg'],$18.57,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-
"Heavy Shade Grill Set for Headlight, Parking Light, Indicators and Tail Light for Royal Enfield Classic (Set of 8) – Free Shipping","Vehicle Compatibility: Royal Enfield Bullet Classic 350, 500, Chrome, Desert Storm
This Royal Enfield light grills made from premium quality metal, Safety Royal Enfield Headlight Glass and Indicator glass, and Tail light Glass
Easy installation (install by professional) Made from Aluminium Alloy Die Casting light and good quality
Safety Royal Enfield Headlight Glass and Indicator glass, and Tail light Glass
material of base is which makes it very long durable and enhance look of vehicle





Weight
1.0 kg",-,DUGDUG-189,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1072530831-510x510.jpg'],₹599.00,-,-,-,-,-,-,-,₹599.00,-,-,-,-,-,-,-,-,-,-,-
Heavy Grill Set for Bajaj Avenger (Set of 8) – Free Shipping,"Vehicle Compatibility: Royal Enfield Bullet Classic 350, 500, Chrome, Desert Storm
This Royal Enfield light grills made from premium quality metal, Safety Royal Enfield Headlight Glass and Indicator glass, and Tail light Glass
Easy installation (install by professional) Made from Aluminium Alloy Die Casting light and good quality
Safety Royal Enfield Headlight Glass and Indicator glass, and Tail light Glass
material of base is which makes it very long durable and enhance look of vehicle





Weight
1.0 kg",-,DUGDUG-190,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1105867396-scaled-510x526.jpg'],₹499.00,-,-,-,-,-,-,-,₹499.00,-,-,-,-,-,-,-,-,-,-,-
Heavy Diamond Grill Set for Royal Enfield Classic (Set of 8) – Free Shipping,"Vehicle Compatibility: Royal Enfield Bullet Classic 350, 500, Chrome, Desert Storm
This Royal Enfield light grills made from premium quality metal, Safety Royal Enfield Headlight Glass and Indicator glass, and Tail light Glass
Easy installation (install by professional) Made from Aluminium Alloy Die Casting light and good quality
Safety Royal Enfield Headlight Glass and Indicator glass, and Tail light Glass
material of base is which makes it very long durable and enhance look of vehicle





Weight
1.0 kg",-,DUGDUG-191,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1105867552-510x510.jpg'],₹599.00,-,-,-,-,-,-,-,₹599.00,-,-,-,-,-,-,-,-,-,-,-
Headlight Grill Type 1 for Royal Enfield All Models – Black,"Weight
0.8 kg",-,DUGDUG-199,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1123244248-510x510.png', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1123245600-scaled-510x510.jpg']",₹299.00,-,-,-,-,-,-,-,₹299.00,-,-,-,-,-,-,-,-,-,-,-
7 Inch LED DRL Headlight Grill for Royal Enfield White Color,"High Quality
Super bright Led Strip
Protective Headlight
Easy to Install
Head Light Protect with Attractive and Classy Look
Material: Plastic












Weight
0.5 kg",-,DUGDUG-201,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1070310135-scaled-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/713ssezd8JL._SL1500_-scaled-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/71whnjaXLXL._SL1500_-scaled-510x510.jpg']",₹449.00,-,-,-,-,-,-,-,₹449.00,-,-,-,-,-,-,-,-,-,-,-
7 Inch LED DRL Headlight Grill for Royal Enfield Red Color,"Product Description

High Quality
Super bright Led Strip
Protective Headlight
Easy to Install
Head Light Protect with Attractive and Classy Look
Material: Plastic












Weight
0.5 kg",-,DUGDUG-202,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1070310185-scaled-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/71c1k34zdxL._SL1500_-scaled-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/71whnjaXLXL._SL1500_-scaled-510x510.jpg']",₹449.00,-,-,-,-,-,-,-,₹449.00,-,-,-,-,-,-,-,-,-,-,-
7 Inch LED DRL Headlight Grill for Royal Enfield Blue Color,"High Quality
Super bright Led Strip
Protective Headlight
Easy to Install
Head Light Protect with Attractive and Classy Look
Material: Plastic












Weight
0.5 kg",-,DUGDUG-203,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/1070306343-scaled-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/71GnaW0SrYL._SL1500_-scaled-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2019/10/71whnjaXLXL._SL1500_-scaled-510x510.jpg']",₹449.00,-,-,-,-,-,-,-,₹449.00,-,-,-,-,-,-,-,-,-,-,-
