Product name,Description,Slug,SKU,Auto Generate SKU,Categories,Status,Is featured?,Brand,Product collections,Labels,Taxes,Images,Price,Product attributes,Import type,Is variation default?,Stock status,With storehouse management,Quantity,Allow checkout when out of stock,Sale price,Start date sale price,End date sale price,Weight,Length,Wide,Height,Cost per item,Barcode,Content,Tags,Vendor
Big Boss Seat with Backrest for Royal Enfield – Brown,"Package Includes: Front Seat with Backrest + Pillion Seat without backrest (with holes to fit stock backrest)




Weight
6.0 kg",-,DUGDUG-1094,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2021/07/Bigg-Boss-Comfortable-Cruiser-Seat-with-back-rest-for-classic-standard-electra-thunderbird-3-510x267.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2021/07/dug-dug-big-boss-with-backrest-for-royal-enfield-classic-standard-electra-thunderbird-1-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2021/07/dug-dug-big-boss-with-backrest-for-royal-enfield-classic-standard-electra-thunderbird-2-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2021/07/dug-dug-big-boss-with-backrest-for-royal-enfield-classic-standard-electra-thunderbird-3-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2021/07/dug-dug-big-boss-with-backrest-for-royal-enfield-classic-standard-electra-thunderbird-4-510x510.jpg']","₹5,999.00",-,-,-,-,-,-,-,"₹3,999.00",-,-,-,-,-,-,-,-,-,-,-
Bigg Boss Seat with Back Rest for Royal Enfield Thunderbird – Front,"Package Includes: Front Seat with Backrest




Weight
3.5 kg",-,DUGDUG-1093,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2021/07/Bigg-Boss-Comfortable-Cruiser-Seat-with-back-rest-for-classic-standard-electra-thunderbird-1-510x230.jpg'],"₹5,999.00",-,-,-,-,-,-,-,"₹3,700.00",-,-,-,-,-,-,-,-,-,-,-
Big Boss Seat with Backrest for Royal Enfield,"Big Boss Seat with Backrest for Royal Enfield
Made of premium quality heavy material maximum comfort on city and long rides. Perfect fit for on road driving, late night driving, off road driving, mountain driving, long trips etc. Easy to Install. Provides great ride comfort even on worst roads. Wide base plate for extra comfort. Specifically designed for Royal Enfield bikes, it is very comfortable for long rides. Flexible urethane foam interior for maximum comfort. Big Boss Seat with Backrest for royal enfield is made from premium quality material.
While riding a motorcycle can be exhilarating, it can also be painful if you don’t have a proper seat. If you want tto enjoy long rides and make your ride comfortable invest in a good motorcycle seat. Big Boss Seat for royal enfield is the answer to your pain in the ass. Check out Dug Dug Big Boss Seat whioch is the most comfortable motorcycle seat cushions.
The cushion is comfortable and provides excellent airflow and ventilation to keep you cool on long rides. It conforms to your body’s shape and reduces and equalizes sitting pressure. It’s much cheaper than some other high-quality products on the market. Your butt stays dry and doesn’t sweat or stick to the seat, and the fit and finish are excellent.




Weight
6.0 kg",-,DUGDUG-1092,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2021/07/dug-dug-big-boss-with-backrest-for-royal-enfield-classic-standard-electra-thunderbird-5-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2021/07/dug-dug-big-boss-with-backrest-for-royal-enfield-classic-standard-electra-thunderbird-8-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2021/07/dug-dug-big-boss-with-backrest-for-royal-enfield-classic-standard-electra-thunderbird-5-510x510.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2021/07/dug-dug-big-boss-with-backrest-for-royal-enfield-classic-standard-electra-thunderbird-6-510x513.jpg']","₹5,999.00",-,-,-,-,-,-,-,"₹3,999.00",-,-,-,-,-,-,-,-,-,-,-
Kabir Singh Gunmetal Brown for Royal Enfield Classic Standard Electra,"Weight
3.0 kg",-,DUGDUG-1054,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2021/07/IMG-20210625-WA0042-510x680.jpg'],"₹2,999.00",-,-,-,-,-,-,-,"₹2,250.00",-,-,-,-,-,-,-,-,-,-,-
Dug Dug Kabir Singh aka Harley Type Slim Leather Seat for Royal Enfield Classic Standard Electra,"Weight
3.0 kg",-,DUGDUG-977,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2021/01/Dug-Dug-Kabir-Singh-aka-Harley-Type-Slim-Leather-Seat-for-Royal-Enfield-Classic-Standard-Electra-510x378.jpg'],"₹6,500.00",-,-,-,-,-,-,-,"₹4,200.00",-,-,-,-,-,-,-,-,-,-,-
"Dug Dug Customized Low Rider Seat for Royal Enfield Classic 350, Standard, Electra","Dug Dug Complete Customized Seat For Royal Enfield
The seat make by DUGDUG are a Make In India product, manufactured while making sure that the rider gets the most comfort while riding. The cushioning is done to make sure that the seat can be used even in rough terrains while the bass is absolutes hard and sill not bend even when subjected to rough environments. The seats come with all the clamps and screws required is install and if you are bit experienced then you can install then even at your home. We take full responsibility of the fittings so we make sure that the box contains everything that you’d expect while supply..
How To Use

You can install it yourself or with a help of a professional.

Other Details

Brand:- DugDug
Type:- Complete Customized Seat
Product Size:- Standard
Color:- As Per You Order

Package Content
1 Set DUGDUG Complete Customized Seat with Direct Fitting
 




Weight
2.5 kg",-,DUGDUG-795,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/08/dug-dug-low-rider-seat-for-royal-enfield-classic-standard-electra-510x383.jpg'],"₹2,999.00",-,-,-,-,-,-,-,"₹2,200.00",-,-,-,-,-,-,-,-,-,-,-
Dug Dug Low Rider Seat for Royal Enfield Classic Standard Electra,"Weight
3.0 kg",-,DUGDUG-780,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/08/Low-rider-for-royal-enfield-classic-standard-electra-dug-dug-2-510x449.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/08/Low-rider-for-royal-enfield-classic-standard-electra-dug-dug-1-510x429.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/08/Low-rider-for-royal-enfield-classic-standard-electra-dug-dug-3-510x437.jpg']","₹2,999.00",-,-,-,-,-,-,-,"₹2,400.00",-,-,-,-,-,-,-,-,-,-,-
Dug Dug Long Cruiser Comfortable Seat for Royal Enfield Classic Standard Electra,"Weight
3.5 kg",-,DUGDUG-779,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/08/Long-Cruiser-Seat-for-Royal-Enfield-Classic-Standard-Electra-Dug-Dug-3-510x460.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/08/Long-Cruiser-Seat-for-Royal-Enfield-Classic-Standard-Electra-Dug-Dug-1-510x383.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/08/Long-Cruiser-Seat-for-Royal-Enfield-Classic-Standard-Electra-Dug-Dug-2-510x465.jpg']","₹3,999.00",-,-,-,-,-,-,-,"₹2,800.00",-,-,-,-,-,-,-,-,-,-,-
Dug Dug Slim Long Seat for Royal Enfield Classic 350/500 Standard Electra,"Product description

Colour:Black
A royal complete long seat for royal enfield classic 350/classic 500. We deal with all royal enfield products. Delivering products is not our act, it is our habit. We also customise the product according to your requirements.














Important information

Legal Disclaimer:
Return/Refund

All items are being inspected for quality checking prior to shipment.
If you have received defective items, please return within 7 days from the date you received the items. Please contact us before you return.
We will offer refund of the item price after we receive the defective item.
All returned items MUST BE in the original packaging and you MUST PROVIDE us with the shipping tracking number, specific reason for the return.

Feedback

We maintain high standards of excellence and strive for 100% customer satisfaction! Feedback is very important for us. We highly appreciate that you can contact us immediately via Message BEFORE you leaving neutral or negative feedback. We will offer help to resolve your problem as fast as possible.









Weight
3.0 kg",-,DUGDUG-778,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/08/Slim-Seat-for-Royal-Enfield-Classic-Standrad-Electra-dug-dug-4-510x383.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/08/Slim-Seat-for-Royal-Enfield-Classic-Standrad-Electra-dug-dug-1-510x429.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/08/Slim-Seat-for-Royal-Enfield-Classic-Standrad-Electra-dug-dug-5-510x452.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/08/Slim-Seat-for-Royal-Enfield-Classic-Standrad-Electra-dug-dug-3-510x465.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/08/Slim-Seat-for-Royal-Enfield-Classic-Standrad-Electra-dug-dug-2-510x467.jpg']","₹2,800.00",-,-,-,-,-,-,-,"₹1,799.00",-,-,-,-,-,-,-,-,-,-,-
Dug Dug Cross Stitch Long Cruiser Seat for Royal Enfield,"Royal enfield classic all models
Modified long seat
Name: Cross Stitch Long Cruiser Seat for Royal Enfield
Great for single rider
No alterations are need to fix





Weight
3.5 kg",-,DUGDUG-777,-,-,-,-,-,-,-,-,"['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/08/Long-Cruiser-Cross-Stitch-Seat-for-Classic-Standard-Electra-dug-dug-9-510x383.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/08/Long-Cruiser-Cross-Stitch-Seat-for-Classic-Standard-Electra-dug-dug-1-510x484.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/08/Long-Cruiser-Cross-Stitch-Seat-for-Classic-Standard-Electra-dug-dug-8-510x438.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/08/Long-Cruiser-Cross-Stitch-Seat-for-Classic-Standard-Electra-dug-dug-7-510x383.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/08/Long-Cruiser-Cross-Stitch-Seat-for-Classic-Standard-Electra-dug-dug-6-510x455.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/08/Long-Cruiser-Cross-Stitch-Seat-for-Classic-Standard-Electra-dug-dug-5-510x447.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/08/Long-Cruiser-Cross-Stitch-Seat-for-Classic-Standard-Electra-dug-dug-4-510x503.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/08/Long-Cruiser-Cross-Stitch-Seat-for-Classic-Standard-Electra-dug-dug-3-510x491.jpg', 'https://www.dugdugmotorcycles.com/wp-content/uploads/2020/08/Long-Cruiser-Cross-Stitch-Seat-for-Classic-Standard-Electra-dug-dug-2-510x409.jpg']","₹3,999.00",-,-,-,-,-,-,-,"₹2,999.00",-,-,-,-,-,-,-,-,-,-,-
"New Cross Stitch Long Cruiser Seat for Royal Enfield Classic, Standard, Electra","Weight
4.0 kg",-,DUGDUG-763,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/07/New-Cross-Stich-Long-Cruiser-Seat-for-Royal-Enfield-Classic-Standard-Electra-510x304.jpg'],"₹3,999.00",-,-,-,-,-,-,-,"₹2,900.00",-,-,-,-,-,-,-,-,-,-,-
"Slim Seat For Royal Enfield Classic, Standard, Electra Old and New Models","Weight
3.5 kg",-,DUGDUG-757,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/07/Slim-Seat-for-Classic-510x287.jpg'],"₹2,999.00",-,-,-,-,-,-,-,"₹1,900.00",-,-,-,-,-,-,-,-,-,-,-
New Kabir Singh Seat for Royal Enfield – Half Dotted,"Weight
3.5 kg",-,DUGDUG-728,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/07/Kabir-Singh-Seat-royal-enfield-bullet-13-510x383.jpg'],"₹2,999.00",-,-,-,-,-,-,-,"₹2,250.00",-,-,-,-,-,-,-,-,-,-,-
New Harley Seat with Back Rest for Royal Enfield,"Weight
4.0 kg",-,DUGDUG-717,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/06/New-Harley-Seat-with-Backrest-510x241.jpg'],"₹3,200.00",-,-,-,-,-,-,-,"₹2,700.00",-,-,-,-,-,-,-,-,-,-,-
New Comfortable Cruiser Seat for Royal Enfield,"Weight
3.5 kg",-,DUGDUG-716,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/06/New-Comfortable-Long-Ride-Seat-for-Royal-Enfield-510x383.jpg'],"₹3,500.00",-,-,-,-,-,-,-,"₹2,600.00",-,-,-,-,-,-,-,-,-,-,-
"Harley aka Kabir Singh Slim Seat for Royal Enfield Classic, Standard, Electra – Brown","Weight
3.0 kg",-,DUGDUG-714,-,-,-,-,-,-,-,-,['https://www.dugdugmotorcycles.com/wp-content/uploads/2020/06/New-Kabir-Singh-Seat-510x383.jpg'],"₹2,250.00",-,-,-,-,-,-,-,"₹2,250.00",-,-,-,-,-,-,-,-,-,-,-
